98,School Is Not Enough,"Recently,  I had to do one of the more difficult things I've done in a while. I had to participate in laying someone off. I mean it wasn't terrible, and the programmer knew that he was working under a trial period. But I still *felt* terrible, and that got me thinking about what went wrong.

This is my letter to any new programmer trying to crack into software development.

## School is not enough
I get the feeling that many new programmers think that they can enroll in school, go to class, do the assignments, and that's it. Nothing could be further from the truth. In fact, if that's the path you've chosen, the guy building meaningless web apps just to see if he can has already beaten you. He has learned more than you, and has more experience than you. You have got to love programming! There is no other way. You have to love building things. If you have zero side projects, you don't love it enough and you will fail.

You need to find out if this is for you quick. Because trust me, if you don't like building things and working through the issues that come up from building things and making them work when they don't seem to want to, you are going to hate working. Jump in now. Spend some free time seeing what's possible. Here are a few  ideas to get you going:

1) Build something that has already been built. Sounds stupid, doesn't it? You will learn more building something from the ground up, than you did studying how fast an algorithm is.

Make it simple. Start with a static site generator. Can you build something that just takes text and builds a working HTML site? Make sure you deploy it.

2) Buy some server space and build a site on it. But don't just grab some off the shelf blogging platform. Build your own blogging platform. Get used to fixing problems to make your life easier.

3) Look at something you have not done yet. Then do it. When I was starting out, I would look at what I haven't done yet, but thought was cool. Then I programmed it. You will be amazed at how fast you progress with knowledge and experience.

One last thing. No one will know about any of this if you don't tell or show them. It's scary as hell, but do it anyway.

## Talk to Other Developers
If you just sit in your house and fiddle around, you won't get anywhere. You need to talk to someone with more experience than you to help you learn. Asking questions is a big plus. That's how you will level up. Don't know what questions to ask, or who to ask? That's okay, find a [meetup](http://www.meetup.com/DevToledo/), go to it and listen. You might even want to introduce yourself. Tell them who you are, what you're working on, and ask them what they are working on. Pro tip: software developers love to talk about what they are working on or interested in.

Once you've been doing this for a while, you will start to see patterns of growth and experience. Not to mention, make some pretty cool friends. There are some of us that hang out in Toledo. If you're local enough, come [hang out](https://www.seedcoworking.com/)
",2013-06-24 16:04:44.225242,2013-06-24 16:04:44.225242,,,
99,Google Reader Apocalypse,"[Jamie Zawinksi](http://www.jwz.org/about.html) has absolutely [nailed my experience](http://www.jwz.org/blog/2013/06/google-reader-apocalypse-extremely-fucking-nigh/) with the Google Reader apocalypse. Except for the fact that I'm okay with reading my feeds in a browser. In fact, aside from my iPhone, I prefer it.

Feedly sucks. It's difficult to use, inconsistent, and ugly. I know some people think it's *pretty*, but it's not. This is not moving the RSS platform forward. It's just keeping it level. It's the same thing. No, scratch that, it's worse. I liked Google Reader better.

That small rant about how awful Feedly is, is nothing compared to Jamie. I laughed the whole way through reading the [article](http://www.jwz.org/blog/2013/06/google-reader-apocalypse-extremely-fucking-nigh/). It's worth five minutes. You'll probably need readability or something similar. The site is hard on the eyes. ",2013-06-25 15:45:25.113512,2013-06-25 15:46:26.07709,,,
100,Learning Html In Isolation,"I can remember when I first starting learning how to build things on the web. It all looked so large and complicated. There was a steep learning curve for something as simple as putting text on the screen. I can recall simple syntax errors in HTML that I had written that took me hours to figure out.

The fact is, coming to website building without any prior experience is daunting. That's easy to forget. HTML seems like programming to someone new, even though it's not, and after some time everyone realizes that it's not. But at first, it seems like you are doing something really complicated, and even a little magical.

## Why Isolation is Important

There are a lot of resources today for learning how to build things on the web, and many of them are awesome resources by very talented people. But something is missing. They often group different things together. HTML and CSS, Rails and Ruby, even HTML, CSS, and JavaScript. This is a mistake.

These things should be taught in isolation. When they are grouped, they are naturally just skimmed. Many intricate details of these technologies are sacrificed for time. There just isn't time to teach multiple technologies at once, regardless of how close they are related.

Instead, a deep dive into these technologies is the better route. Sure, it takes longer. But it produces a more knowledgeable person that is able to take each technology and build them on top of one another.

## Beyond Basics.

Anyone can build things on the web with a very basic understanding of HTML. They don't need to know about all of the advanced features of the language. All they really need to know is paragraphs, headings, images, and links. You can build something with just that knowledge. But you will be stuck building something very basic, and if you are like me, you will be left with a feeling that there has to be more to this web stuff.

There is, and it takes time.

## Small Steps. Deeper Understanding.

When I taught courses at a college level, I saw students struggle to grasp multiple things at once. HTML was always taught with CSS, and sometimes a little JavaScript. The success rate of this format is about 10%. The other 90% leave that course confused. They get stuck. ""What was the HTML part again?"" ""Where do the curly braces go?""

What colleges think is being efficient, is actually being confusing and counter productive.

If I were to begin designing and teaching courses again, I would start with HTML, nothing else. Really dig in. Understand all the elements. Grouping, text-level, embedded, tables, forms, etc...

Once those are understood independently, I would jump to CSS and completely understand how elements are styled, accessed, and manipulated. Understand why we use CSS, how we use CSS, what the most powerful features are, and when you can take it too far.

With a deep understanding of HTML, CSS becomes easier. There are no longer questions about what something means on the HTML side. You are only concerned with CSS at that point.

The third layer would be scripting. This shouldn't even be attempted until you understand why, where, and how you would use scripting. It's pointless if you don't understand the foundation.

This is how we should be teaching these technologies. One manageable piece at a time.
",2013-08-06 20:39:45.668979,2013-08-06 20:39:45.668979,,,
101,Extracting Business Value From Features,"Software is based on features. It really boils down to a series of tasks to complete. The faster your software can allow a user to complete the task they are set out to do, the more enjoyable it is for the user and the happier they are to pay you.

Think about the software that you love. Think about your go to app in a crowded market. That market could be todo apps, project management apps, or maybe even word processors. The one app that you use without thinking is the one that makes you the happiest.

Now think about the software that you tried and hated. It was difficult to use, finding what you were looking for is clumsy and never quite works as you expect it to. It took too many action to complete a task. It probably even has features that you don't use or even understand how to use.

Bad software is the result of a poor feature set. If those features aren't solving a problem that you are having, they are just taking up screen real estate. And more often than not, getting in your way because you don't care about them. They hold no value to you.

## Understanding Features

The importance of being able to understand features cannot be overstated. Extracting business value from features is the key to building something worthwhile. It's easy to get bogged down with wants versus needs. A feature that ends up in the want column is one that is cosmetic. It might start out like this ""Hey, wouldn't it be cool if we could..."". Beware. This isn't solving anything and it will get in the way.

Features must demonstrate business value.

Question everything.

## Feature Specification

This is why story driven development is so effective. Instead of looking at features as something you think a user should be able to do, you are looking at *why* a user is using a particular feature.

The basic format for a story is:

    As a [user]
    I want [perform some task]
    So I can [receive some value]

Now the conversation turns to why. Why is the user looking to complete this task? You are defining what value is being gained from a certain task. If your feature doesn't fit in this format, it's more than likely a want.

For example, say you want to add comments to your application. You think this is something your users want and it provides a definite value. You might write that as this.

    As a customer
    I want to comment on entires
    So I can contribute to the community

Now everyone on the team knows why they are building comments. Comments provide a community aspect that keeps users coming back to contribute. This is definitely valuable. Not only to the users of the application, but also to the product owner.

This also sparks a conversation. How should these comments be structured? Can a user reply to a certain comment or person? A lot of applications allow users to reply inline with another comment. Is that valuable? Why? Does the user get the same value without the inline comments?

You should see a pattern here. This is clear communication. These are words everyone understands. No programming logic or color theory. Only expected outcomes. The result is always a more solid feature with high value for users and product owners.


## Solve the real problem

For every feature, there is a deeper problem to be solved. The feature is actually exposing the problem, you just have to see through what's on the outside to get to the core.

You can't go wrong with valuing communication over everything else. Ask questions, debate purpose, and solve problems at the core.

## Not Just for Teams

I often work by myself. Just an editor, an idea, and me. This method of extracting business value still works. Even for apps that are just for play.

It still forces me to build things that matter. Not to mention it's always good practice to [play how you work](http://37signals.com/svn/posts/3504-you-play-like-you-practice).
   ",2013-08-14 17:34:44.750393,2013-08-14 17:34:44.750393,,,
103,Can I Delete My Rails Migrations,"As I was working today, I had a thought. Why do I need all of those database migrations? I don't use them. When I fire up a new environment, it's much easier to run `rake db:schema:load`. And the migrations are redundant. All of that data is in the schema file.

I can't recall digging through migrations when I need to see the attributes of a model or what datatype it accepts. I always reach for the schema file. Once I've migrated successfully, I don't need the migration file anymore. It's a means to an end.


## There is No Compelling Reason to Keep Migrations
The most obvious reason to remove your migrations is that they are redundant. They are in your schema file, in your `db/migrations` directory, and you can get them from version control if needed. I would argue that they may confuse developers in certain situations and not provide documentation as some have claimed.

Let's say you create a product model. Then, three months later you add a few fields to that product model. Simple, create a migration to add the new fields. Now you have the product fields in two different migrations with other migrations in between. This is a point of frustration for the new developer. If you've never been the new developer, trust me on this. I would rather remove those migrations and force new developers to use the schema to see how the product table is built.

### The Migrations Directory Doesn't Get Smaller, Only Larger
Your migrations, which maybe just a few files now, will grow to an enormous size with time. If whatever application you're working on is around for a few years, you will start to fear that migrations directory. It's kinda like the tests that you inherit that you are afraid to touch because they are scary. If you have never inherited tests, I'm jealous.

### New Environments are Easier with schema:load
When you fire up a new environment, using `rake db:schema:load` is easier. It just takes that schema file and loads it up in the appropriate database. I migrated a very old application with over a hundred migrations *once*. I spent the next couple of hours commenting out code here, uncommenting code there, just to get it to a working state. There are more points of failure then you realize. Schema load takes seconds and it's done.

## Although, I Would Keep Some
Even with all that negative stuff about why you don't need them, I would keep some. I think 5-10 should do it. Sometimes I need to roll back and fix a migration rather then create a new one. I wouldn't go much past 5.

Recent migrations can be helpful if you forgot something and would like to rollback, edit a migration, and rerun them. Again, more than 5 is more work then it's worth.

## Yes you can delete migrations.
I haven't found migrations helpful to keep around, or helpful when I come onto a new project. For me, I can just remove them and not worry about the past. ",2013-10-31 15:02:52.081044,2013-10-31 15:03:37.562796,,,
102,Never Too Old,"Anyone that knows me knows that I am a little sensitive about my age. Not
really about getting older, but more about my profession. I see clear lines of
ageism in technology and I fear that I am quickly approaching obsolescence.

I think about it a lot. I question just about everything I do, wondering if it's
the *right* move. Worrying that I should be concentrating on something more
important so I don't fall behind current trends. When I should really just enjoy where I am and have fun
building stuff.

I was reading through [Quora](http://quora.com) today and stumbled upon
something that I found interesting. There was a question about [what people in
Silicon Valley due when they hit 35](http://www.quora.com/Silicon-Valley/What-do-people-in-Silicon-Valley-plan-to-do-once-they-hit-35-and-are-officially-over-the-hill). You know, when they are *over the hill*.

The first answer that caught my eye was from Steven Grimm.

> When I was 35 I started working at Facebook. The only hill I went over that year was when I drove to Santa Cruz to visit some college friends.

> Some of the best programmers I know are over 40. The software police don't show up at midnight on your birthday and confiscate your license to code.

I thought it was kinda funny, so I followed the question so I could see what
other people had to say.

The next answer that caught my eye was from Michael Arrington.

> I started TechCrunch when I was 35.

Then Craig Newmark.

> Well, I started craigslist when I was 42...


And finally Paul Bragiel.

> I started to train for the Olympics.  :)

That's when I knew I had to save this. I will need this the next time I think I
am too old.

*Update*

Then Reed Hastings.

> Well, started Netflix DVD rental when I was 37...and first streaming when I was 47...so maybe not too bad after 35 except that all-nighters are definitely harder.",2013-09-18 19:20:45.482167,2013-09-19 15:59:28.524362,,,
104,How To Use Programming Advise,"I've never been one to blindly follow what someone says I *should* do. I'm more of the *try it and see what happens* kind of guy. I can see where it's tempting to base your decisions based on what someone says worked for them, especially when you are new to something.

This is really the case for new developers, either to a language/framework, or just programming in general. It's easy to just ask someone what to do and do what they tell you. New people want to do the right thing and the easiest thing is to do is copy what more experienced programmers do.

This is wrong and leads to a practice that has good intentions but results in poor understanding and groups of people that are learning less than they should be.

## It Doesn't Matter What Someone Thinks You Should Do
Really, it doesn't matter what someone else says. Sure, they may be more experienced and developed a plan that works for them, but that doesn't mean it will work for you.

I recall this story and I am not sure where I saw or heard it.

A little girl asks her Mom why she trims the ends of a roast before cooking it. *I don't know what the little girl's name is, let's go with Sally*. Sally's Mom can't answer her, but recalls learning it from her Mother. So, Sally heads to her Grandmother and asks her the same question. Again, the Grandmother can't answer the question and informs Sally that she learned it from *her* Mother. Finally, the little girl gets to her Great-Grandmother and asks her. After asking her third person, Sally gets her answer; her Great-Grandmother would trim the sides of the roast because she didn't have a pan big enough to fit the roast into and no one bothered to question why. They just copied the person before them.

For years, these women blindly cut the ends off of every roast they made. All because that is how they learned.

The same thing applies to programming. Maybe the person you are asking learned it from his mentor and has no clue why his does it that way, he just does. Be curious and question everything.

## Base Your Decisions on Experience
Programming is a practice of asking questions. The most important question being *why*. This is why we are programmers. This quest to understand how something works and what's possible is how the most powerful software is built.

It stands to reason that the same thing should be true about the decisions you make.

All decisions you make should be based on things you have tried personally. Whenever you wonder if there is a better way, just try it. Find what works for you.

## Take Pieces from The Advise You Receive
It would be stupid to ignore the advise of someone more experienced. They have been in your shoes, felt your pain, and found a solution. But it's *their* solution. It's what works for them.

Listen to the advise, try it out, but in the end, only use the pieces that make sense for you.

",2013-11-01 20:05:33.276555,2013-11-01 20:05:33.276555,,,
105,Testing The Right Things,"I've been thinking about the next level of TDD for a while. The current (most common) model of TDD doesn't really work as well as it used to. Rather than thinking about how the application should function, I prefer to think about how the application should function *and* how those functions should be built.

I prefer to sit and think about the architecture. I ask myself questions that actually drive out the design. I think about what objects I will use and what messages they will send. Are the methods private or public? Does this data need to persist? What are my edge cases and how will I handle them? All of these questions guide my tests. These are my test cases.

## The Just Test Everything Approach
Today's model of TDD promotes just diving in once you know how something should behave. Start everything with a failing test. Literally, everything. Even loading the index page.

It's easy to test for everything, but is it a waste of time?

TDD is awesome, but I feel it drives many away from just sitting and thinking. Rich Hickey is really onto something with [Hammock Driven Development](http://youtu.be/f84n5oFoZBc)

## The Key is Unit Testing
Lately, I have been trying to strictly unit test everything. If I am using a framework, testing routing or page loads seems inefficient. It's already been tested by the framework and by people smarter than me. I try to move everything I am testing to logic that I introduce. This really leads to a more modular application with lots if classes that I have defined. My controllers are cleaner and so are my tests.

By building classes for everything, I am have the opportunity to really think about how the parts interact with the system.

## Listen To Your Tests, But Think About Them First
Don't let TDD tell you what code you should writing, but instead, you should already know what code to write; TDD should drive functionality. I like to know what I am building before I am building it. The model of TDD that newbs follow promotes having failing tests tell you what to do. Maybe this is the wrong thing to tell them. I think it's better to have newbies think about the solution they have come up with and test that.

Think about how dangerous it is for someone new to programming or a language to start programming something without knowing what they are programming.

Think, design, and then test.",2013-12-09 13:53:10.899236,2013-12-09 13:53:10.899236,,,
106,The 29 Dollar Programmer,"I'm not sure how I feel about this whole train everyone to program movement. I do think that everyone that *wants* to learn how to program, should be able to. But wanting to learn how to program and wanting to program for money are not the same thing.

I recently saw something titled *Learn how to program for $29*

Really? $29? What can you possibly learn for $29? Better yet, how much do you enjoy programming if it's only worth $29?

That screams *I heard programmers make a lot of money. I want t make a lot of money*.


## We aren't spending enough time teaching new programmers

I taught a few classes for a few years and I would not even consider teaching someone any sort of programming for $29. The amount of stuff I would have to skip is alarming. I suppose I would just have to teach them how to do some task directly. Like _this is how you validate an email address_ or _this is how you search and replace text_.

I would rather approach it from logical thinking perspective. Teach them how to reason and think through problems, construct a solution, and then figure out how to program it.

We are not actually giving them tools, we are enabling them by  allowing them to think that this is easy. It's not easy, and each successful, driven developer has spent years learning and fine tuning his craft.

When I was learning to program, if someone wouldn't have forced me to think, I would have failed. It's getting stuck and solving problems that helps a programmer level up.

## Who fixes the $29 code

Someone has to. It's not going to be me. Maybe we can train some $52 programmers to fix it?

Seriously, this is going to end badly. Either these new programmers are not going to make it very far, or they will get hired where someone will reteach them how to program effectively, or they will become freelancers/consultants.

The freelancer/consultant option is the scariest. They don't know what they don't know. And there is a lot they don't know with their $29 education.

Once they've finished, or in some cases just walked away from a project, the product owner will need someone to come in and fix it or finish it.

This makes the software industry worse, not better. We are not creating a better workforce of competent developers that help move the industry and craft forward. We are creating a whole group of developers that are naive and a bit ignorant.

## Are they just library programmers

Maybe the above scenario never happens. Maybe they're trained in how to use tools and libraries. This is entirely possible. A programmer can move along staying inside the safe confides of a library like Rails, Django, or jQuery; and they can build entire applications. There are tools for this type of programmer to make things super easy on them.

But what happens when you take the library away? If you've never had the pleasure of working with a library programmer, let me assure you once they are outside of the walls of their library, they are completely lost.

They have trouble thinking. They have trouble providing solutions. And they usually come to the conclusion that a certain task cannot be done.

This is why some lesser trained or inexperienced programmers have the illusion of programming being easy. It is easy to snap together tools that someone else has written. Writing your own is not so easy.

We need to teach new programmers how to program on their own.


## A lot can be said for learning things the hard way

[Zed Shaw](http://learncodethehardway.org/) is onto something. This is how I learned; it's how a lot of programmers learned, the hard way. The tools that make it easy were not introduced until I knew how to do it by hand. Until I knew how it worked at the deepest level.

When things like Rails or jQuery were introduced, it was amazing and I wondered how I ever did it the old way. The key here is I know how Ajax works, I know how HTTP works, and I know how SQL works. This is a **huge** advantage. One that the $29 programmer doesn't have.

## Take the time to learn how things work

If you are a $29 programmer, remember, admitting it is the first step. Then take pride in the craft of creating software. Learn the guts of the tools you use. Don't use tools you don't understand. Question everything and be constantly hungry for more knowledge. Never be satisfied and continually grow.

Your goal should never be money.
",2013-12-24 14:56:16.966212,2013-12-24 14:56:16.966212,,,
109,I Built A Thing,"This past week I became frustrated with RSS readers. RSS is a large part of my day, and because of that I like for the app I use to be reliable. I don't require too much of the app. Just give me stuff to read and don't do anything stupid.

I won't go into why my previous reader app failed me. You can read all about Feedly and their practices with a quick search. There was too much negative stuff for me and I felt it was time to get out before it got any worse. There is some truth to the statement *where there is smoke, there's fire*; too much smoke for me.

I'm sure Feedly has some great people working for them, I don't blame the employees. It's just not a good option for me.

## Building Tools for Me

One of the goals that I created for this year was to build my own tools. If there is something I do a lot, I should build a tool for myself to use. I don't plan on building these tools to sell, but that may end up happening someday if I think they are good enough.

If you read or follow [Nathan Kontny](http://ninjasandrobots.com/), which you should, he often talks about how be built [Draft](https://draftin.com) with nothing else in mind but to create a better writing experience for himself. He didn't worry about features or lack of. He didn't worry about adding things that other people may have seen as must haves. He just built something he wanted. And then iterated. Nate often talks about how simple Draft was in the beginning.

As a matter of fact, you should go read about [Abe](http://ninjasandrobots.com/abe), where Nate talks about building the simplest thing that could work as a starting point.


## Featureless

That's how I approached this new RSS tool. The smallest thing that does what I need it to do. I want it to do more, but it works as it is. Now I can iterate, and learn.

It's missing a ton of features.

- It doesn't pull in only updated feeds.
- It doesn't track what I've already read.
- I have to manually enter a source.

Here is what it does.

- Pull in a full list of sources and display the last 5 entries from each source.
- Build a list of sources in the sidebar as links based on the feeds it has fetched.
- Replace content with data from a single feed when a source from the sidebar is clicked.


I like what I have built so far in a weekend. It does what I want it to. I can already see some issues that need to be addressed. Those are up next.

- Speed enhancements. Pulling in all sources is very slow. Thinking that maybe pulling in all source urls and fetching the one at a time asynchronously is a better option. It currently fetches them all through a server side API call and then returns a large array of everything.
- Loading indicator. I need something to let me know the app is working on fetching data.
- Error handling. From time to time, a feed will fail to load. When that happens, the app fails silently.

## Learn by Doing

I've learned a lot about what I need from an RSS reader and about the failure points. The way I am accessing sources is still susceptible to failure. If one fails, the whole thing crashes.

I forgot how much fun it is to build these tools. Time just kind of slips away. It's freeing to now have to worry about what someone else might want.
",2014-01-27 13:48:15.396512,2014-01-27 13:48:15.396512,,,
110,Embarrassed And Proud,"Yesterday, I wrote some code that left me half-embarrassed and half-proud. I was half-embarrassed because it was kinda ugly and not very elegant. I was half-proud because it solved my problem very quickly and I was then able to move on to the next thing.

A little background.

Rails 4 has this new method for working with dates in forms called ```select_date```. It should give you the power to generate date fields for year, month, and day when you don't have an object behind them. I needed to program a search form that had many options, starting date and ending date being two of those options. This seemed like the perfect tool for me to use.

I added it to my form and moved on.

Once I finished the backend logic, I headed back to the view to make sure the previous selections were being preselected. For example, if I select March 12, 2013; when I submit the form and get the results, I should still see March 12, 2013 selected.

In previous versions of Rails, I just pass a selected attribute on the end of the method and the options are preselected. That doesn't seem to work with this method.

Here is the method signature.

```select_date(date = Date.current, options = {}, html_options = {})```

Logic says pass the selected attribute with the option I want selected to the html_options parameter.

Nope.

I couldn't get anything to work. I googled. Nothing. I StackOverflowed. Nothing.

All I got was solutions to the previous method ```date_select```. It appears as if I may have used the wrong method? Too late to change now.

After about 30-40 minutes of trying to get a very simple concept to work, I decided to timebox some JavaScript code.

The pseudocode, (not really pseudocode, but I can't think of a better term) went something like this. This is a get request with a query string on the URL.

- Get the url
- Split on ""?""
- Split the 2nd half of that array on ""&""
- Use a regular expression to pull out the date data
- Grab the select and option elements from the page
- Loop through them looking for a match
- Assign the matched option's select attribute to 'selected'

Within 15 minutes I had a working solution hacked together. The options were being selected for me with client-side code.

Here is the code I wrote. You can see the embarrassing parts. There are global functions, but this is a small app and I know for a fact there will not be any collisions anytime soon. And there is some duplication that I could have abstracted out further. I can/will clean it up some, but it's often more important to get something done than it is to create a masterpiece.

[View the Gist](https://gist.github.com/ScottRadcliff/8689650)

<script src=""https://gist.github.com/ScottRadcliff/8689650.js""></script>
",2014-01-30 13:36:15.115717,2014-01-30 13:36:15.115717,,,
111,Using Git For Weekly Project Status Updates,"When I am working on a project, I often like to send a weekly update of things I've worked on or finished.

Git is perfect for this. Pull in a list of commits for the entire week.

```git log --since 1/26/2014```",2014-01-31 16:04:45.256958,2014-01-31 16:04:45.256958,,,
112,Async Javascript Doesnt Work Like I Thought,"Turns out async calls in JavaScript don't work like I expect them too.

I updated the code in my personal RSS reader to use Ajax calls for each source, thinking that it would get content on the screen faster than fetching the data on the server and returning it all once.

I was wrong.

It just ties up the browser. Yes, content gets on the screen more quickly. But I can't scroll or interact with the page at all until all the sources are loaded, parsed, and placed into the DOM.

I have a few options that I could try.

1) Revert back to the loading all data initially on the server side. Then return that data. I will still have the option of selecting a single source from the sidebar and loading data quickly based on what I want to read.

2) Split my sources into groups of like 4. Then get the data for four sources at a time.

3) Add something that allows me to save the updated at time, and only fetch what I haven't seen yet. Not sure if this will help performance or not because I still have to make a http call.

For now, I plan on reverting it back to letting the server fetch everything and return that. That's the better user experience based on what I have so far.",2014-02-03 14:47:27.89544,2014-02-03 14:51:09.152259,,,
113,Sublime Text Keyboard Shortcuts,"This is a [great list of Sublime Text keyboard shortcuts](http://csnipp.com/s/66)

Worth noting that this appears to be a Windows specific list. Replace CTRL with CMD for Mac.

Some of my most used ones are

Toggling the sidebar, in the rare case that I use it (CMD + K + B)

Searching a file or files (CMD +F or Shift + CMD + F)

Select whole word (CMD + D)

Go to anything and command pallete (CMD + P and Shift + CMD + P)
",2014-02-03 22:06:35.701688,2014-02-03 22:11:28.996349,,,
114,Fixing Mistakes With Git,"Sometimes in Git I screw things up. The beauty of version control is that I can always go back and fix what I did. If I add a bunch of stuff and decide it's all crap, I can go back to a previous state.

Unfortunately, it's not a straight forward in Git as you think it would be.

## Revert

From the [man pages](https://www.kernel.org/pub/software/scm/git/docs/git-revert.html)

> Given one or more existing commits, revert the changes that the related patches introduce, and record some new commits that record them. This requires your working tree to be clean (no modifications from the HEAD commit).

This seems like it should work. Find the last commit that you think is the good one and revert back to that commit.

This is not my experience. I struggled to get this to work as I expected. I wanted to go back to where I was before. When I tried, I just got conflicts. And after I fixed them, it still wasn't right.

To be honest, I'm not sure how revert works. Maybe it's just for one commit. More research needed...

## Reset

From the [man page](https://www.kernel.org/pub/software/scm/git/docs/git-reset.html)

> In the first and second form, copy entries from <commit> to the index. In the third form, set the current branch head (HEAD) to <commit>, optionally modifying index and working tree to match. The <commit> defaults to HEAD in all forms.

There are a few ways to use reset, but mine is usually the same and in the third form.

    git reset --hard [some commit]

Usually that commit is HEAD. But as it turns out, I can pass it a sha and it reacts the exact way I need it to.

    git reset --hard 0d1d7fc32

For me, resetting to a previous state makes the most sense. I'm not interested in preserving history. I want to throw these changes away. I really don't want mix up the repo with my screw ups. That's embarrassin'

Worth noting that I had to check out a few branches to poke around until I found what I needed. Actually, I did the whole thing on a branch and then merged that branch once I figured out where my last good save point was.

",2014-02-05 15:30:34.799556,2014-02-05 15:53:52.731717,,,
115,Building Tools For Your Business,"With [37signals](http://37signals.com) announcement of the company restructure they are going through; concentrating on Basecamp and eventually getting rid of everything else, something I saw in a [Joel Spolsky Post](http://www.joelonsoftware.com/articles/fog0000000007.html) years ago in regards to building your own tools still rings true.

>The best advice I can offer:

> If it's a core business function -- do it yourself, no matter what.

Building my own tools is a theme for me this year. 37signals just reminded me how important it actually is.

",2014-02-05 18:42:12.499803,2014-02-05 18:44:14.070305,,,
116,Build Things You Can Show,"If you are interested in the business of software at all, you should be familiar with [Patrick McKenzie](http://www.kalzumeus.com/). This week, his newsletter, while a bit long, was exceptional.

Take the time to [read it for yourself.](https://training.kalzumeus.com/newsletters/archive/do-not-end-the-week-with-nothing)

In it, Patrick talks about about working openly and avenues to create better opportunities for yourself.

> Prefer to work on things you can show. Prefer to work where people can see you. Prefer to work on things you can own.

> Work you can show off, though, is prima facie evidence of your skills. After your portfolio includes it, your ability to sell your skills gets markedly better.

This is so important, and something that I have neglected a lot in the past 3 - 5 years. While I used to spend a lot of time just making stuff and showing it to people. I got away from that and fell into a rut of just working (for the man) and not creating anything valuable for me. I would argue that when I am not creating anything of value for me, I can't possibly create anything of value for my employer/client.

> ...establish an expectation early that you're simply going to talk about what you're doing. I think at Fog Creek / Stack Exchange they call this ""producing artifacts"" ...

Recently, I got back to this. There are a few posts out there describing the things I've been relearning as I build tools and personal apps ([I Built a Thing](http://scottradcliff.com/post/i_built_a_thing), [Async JavaScript Doesn't Work Like I Thought](http://scottradcliff.com/post/async_javascript_doesnt_work_like_i_thought), [Embarrassed and Proud](http://scottradcliff.com/post/embarrassed_and_proud)). It's a little scary because I risk looking like I don't know what I am doing. I really won't know for a while if it will backfire on me, but I hope it helps someone and shows a little about the things I'm interested in and enjoy working on.

I suggest rebuilding the wheel. Build tools for yourself. Explore and learn. Then tell everyone.",2014-02-07 20:52:23.612056,2014-02-07 20:56:21.83627,,,
117,Display An Attribute In Rails Uppercase And Handle Nil,"It may not be obvious, but you can access attributes in Rails through the attributes array. You can use that array to upcase entries and handle nils.

Now anything you through at it, assuming it's an attribute of the object, will either display in uppercase or rescued with an empty string.

<script src=""https://gist.github.com/ScottRadcliff/034ae089b14e86d6ac02.js""></script>",2014-02-07 22:02:43.199393,2014-02-07 22:02:43.199393,,,
118,Recording Myself,"I'm trying something new today. I am using QuickTime to record myself working. I can't record all day, but I can record short bursts of an hour or so. I'm curious to see what it looks like when I am working. What types of things I may be struggling with without realizing it. And areas to optimize my workflow.

This is a two part experiment.

I am a fan of honing my skills. But I can't wrap my head around practicing things that I don't see as practical. Deliberate practice with programming puzzles seems pointless. But what if I practiced something worthwhile? Take Single Page Apps for example. I've been wanting to really dig into single page apps. I'm looking to learn as much about them as I can, and then form an educated decision as to where they sit in my workflow.

What if I build a SPA everyday. At the end of the day I delete it and start over the next day. This is similar to deliberate practice, but it feels more real to me. What types of things would I learn by recording and watching myself build these apps?

I think I will see a lot, but I have no clue what it will be. I can't wait to see how this turns out.",2014-02-11 16:38:38.59922,2014-02-11 16:38:38.59922,,,
119,Too Stupid To Know Better,"> If you treat your employees like mushrooms (keep them in the dark and regularly throw crap on them), it's entirely likely you will get precisely the work you deserve in return.

[Too stupid to know better?](http://sethgodin.typepad.com/seths_blog/2014/02/too-stupid-to-know-better.html) via Seth Godin",2014-02-17 14:00:18.397745,2014-02-17 14:00:34.489026,,,
120,Query Parameters In Rails,"I still love the fact that in Rails or Ruby, while sketching out code to get my ideas out of my head, the code that I think would be ideal is already written.

I didn't know I could call `request.query_parameters` to check for a query string until I thought that `request.fullpath.query_string?` would be ideal.

This is why programmers love Ruby and/or Rails. It fits how we think.",2014-02-24 19:13:57.262807,2014-02-24 19:13:57.262807,,,
124,Autocomplete From All Buffers In Atom,"The more I use [Atom](https://atom.io/), the more tweaks I find I need to make. The good news is that it's pretty simple to adjust the editor. The bad news is that it's not very well documented yet.

I'm so used to searching in all open files for autocomplete, that the default Atom config frustrated me. The fix is pretty simple. Locate autocomplete in settings (Cmd-,) and check Include Completions from All Buffers.

![Atom File Searching Settings](/assets/search-all-buffers.png)

Ahhhh, that's better.",2014-03-10 17:33:53.142978,2014-03-10 17:33:53.142978,,,
